position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
JEFE/A DE LA UNIDAD DE TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIONES,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,100.00",19/12/2024,02/01/2025,738ca766-e6e1-4169-a2a3-8d105fc611e3
JEFE/A DE OFICINA DE SEGURIDAD CIUDADANA,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,100.00",19/12/2024,02/01/2025,ebe88035-5362-4e66-a61a-2ca88c6c2b09
JEFE/A DEL PROGRAMA VASO DE LECHE,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,100.00",19/12/2024,02/01/2025,bc18e6d0-0b26-446e-9ad6-26ff5e4aab11
MECÁNICO,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",19/12/2024,02/01/2025,79160ddf-2bc1-4de1-b4bd-ef13f745a0f5
NOTIFICADOR/A,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",19/12/2024,02/01/2025,db2701f3-ec2d-44e4-a535-3f93e02f0f78
PSICÓLOGO,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",19/12/2024,02/01/2025,1bd59a48-0495-4661-97ec-2012fdd67368
RESPONSABLE DE LA UNIDAD LOCAL DE EMPADRONAMIENTO - ULE,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,800.00",19/12/2024,02/01/2025,b141f65e-cf29-4cf6-b41b-13c39e377535
SECRETARIO/A GENERAL,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",19/12/2024,02/01/2025,aae300a3-24be-44d6-ac43-8dbf905fdf73
SUB GERENCIA DE DESARROLLO AGROPECUARIA Y COMUNAL,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",19/12/2024,02/01/2025,285db39a-5158-4782-9f1e-d16c2e59e091
SUB GERENTE DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",19/12/2024,02/01/2025,68e02ba8-6f84-4b50-b28a-c94c04e08b50
SUB GERENTE DE ESTUDIOS Y SUPERVISIÓN,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,200.00",19/12/2024,02/01/2025,88436d36-02c0-4e90-95f4-ac6d4f0dc186
ABOGADO CONCILIADOR,MUNICIPALIDAD DISTRITAL DE ACORIA,HUANCAVELICA - ACORIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,000.00",18/12/2024,01/01/2025,834dfa92-7809-4525-8173-106d9436155f
DOCENTE B3 DE LA ASIGNATURA PSICOLOGÍA Y DESARROLLO PERSONAL,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,44a658d4-b7eb-4898-bcf1-e4c2ef73f9e2
DOCENTE B3 DE LA ASIGNATURA TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,817d089f-6a36-4762-8c6d-52cd8b1eea54
DOCENTE B3 DE LA ASIGNATURA TRABAJO DE INVESTIGACIÓN,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,be4a6869-4f11-4891-8944-794f98a51b14
DOCENTE B3 DE LA ASIGNATURA ÉTICA Y LIDERAZGO,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,68996e83-4135-413a-b972-561f6908e524
"JEFE DE PRACTICA A TIEMPO COMPLETO  DE PRÁCTICA DE TOPOGRAFÍA GENERAL, PRÁCTICA DE MINERALOGÍA, PRACTICA DE QUÍMICA GENERAL Y  PRACTICA DE ANÁLISIS QUÍMICO",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,e2245a49-ab36-44c3-8247-292d27c38f64
"JEFE DE PRACTICA A TIEMPO COMPLETO DE LAS ASIGNATURAS TECNOLOGÍA DEL CONCRETO Y LABORATORIO, MECÁNICA DE FLUIDOS II Y LABORATORIO, MECÁNICA DE SUELOS I Y LABORATORIO Y MECÁNICA DE FLUIDOS I Y LABORATORIO",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,d4436fa4-5cd4-4ef0-955d-d8edc4438c24
"DOCENTE A1 DE LAS ASIGNATURAS ENFERMERÍA EN EL CUIDADO DEL ADULTO I Y II, CORRESPONDIENTE AL V Y VI CICLO, SEC. AB",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 6,850.00",17/12/2024,31/12/2024,0c02436a-f154-4e4e-b81c-d3bd75e9e407
"DOCENTE B1 DE LAS ASIGNATURAS CRIMINOLOGÍA, CRIMINOLOGÍA, CRIMINALÍSTICA, CRIMINALÍSTICA Y  PRÁCTICA PRE PROFESIONAL II",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 3,133.00",17/12/2024,31/12/2024,fb590ae8-0b65-4f24-b2ca-8a1773858ffd
"DOCENTE B1 DE LAS ASIGNATURAS DERECHO PROCESAL CIVIL II: ABREVIADO Y SUMARÍSIMO, CONCILIACIÓN, ARBITRAJE, NEGOCIACIÓN, MEDIACIÓN Y EVALUACIÓN-MARCS, DERECHO PROCESAL CIVIL III: EJECUCIÓN, CAUTELAR Y NO CONTENCIOSO Y GOBERNABILIDAD, GOBERNANZA Y POLÍTICAS PÚBLICAS.",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 3,133.00",17/12/2024,31/12/2024,ef45f336-3eb8-45ed-9bfc-78289c4f6ad0
DOCENTE B1 DE LAS ASIGNATURAS MECÁNICA DE FLUIDOS II Y INSTALACIONES ELÉCTRICAS,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,0d645fc4-eb08-4f70-ba4b-ed902cf87a72
"DOCENTE B2 DE LAS ASIGNATURAS COMUNICACIÓN LINGÜÍSTICA I Y II, CORRESPONDIENTE AL I Y II CICLO, SEC. A-B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,a8434afc-6f23-4fb6-aec2-ca7fc0449146
"DOCENTE B2 DE LAS ASIGNATURAS ENFERMERÍA COMUNITARIA I Y II, CORRESPONDIENTE AL III Y IV, SEC. A-B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,45fae8d5-e622-4717-9c47-119978fc7020
DOCENTE B2 DE LAS ASIGNATURAS GESTIÓN EDUCATIVA Y PRACTICA PRE PROFESIONAL INTENSIVO GRUPO “A”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,974bb796-dfcd-4ccf-9fd8-fdaa3096e34d
DOCENTE B2 DE LAS ASIGNATURAS INGLÉS Y HERRAMIENTAS DIGITALES PARA EL APRENDIZAJE DE LAS CIENCIAS,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,0878f0b6-65ed-4caf-a268-7fb00b9fbf46
"DOCENTE B2 DE LAS ASIGNATURAS INTRODUCCIÓN AL MÉTODO EXPERIMENTAL (I CICLO),  TÉCNICAS PARA EL DESARROLLO DEL PENSAMIENTO MATEMÁTICO. (III CICLO) Y INTERCULTURALIDAD Y EDUCACIÓN (V CICLO)",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,0667b83d-0176-43f4-aa09-d03fad185a48
"DOCENTE B2 DE LAS ASIGNATURAS MATEMÁTICA, CORRESPONDIENTE AL I CICLO, SEC. A-B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,4bd54dac-8afc-481d-b271-55f5aae4ed4c
DOCENTE B2 DE LAS ASIGNATURAS PRACTICA II (CUNA) GRUPO “A” Y EVALUACIÓN DEL APRENDIZAJE,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,33d2c676-4a4d-42b4-a4b8-0d357ebcbd38
DOCENTE B2 DE LAS ASIGNATURAS PRÁCTICA DE CAMPO Y PRÁCTICA III,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,3a871585-b3a8-4491-b283-0efbe53e8dc4
DOCENTE B2 DE LAS ASIGNATURAS PRÁCTICA II – DISCONTINUA Y PRÁCTICA IV - INTENSIVA,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,e780432f-af47-4656-ad1c-e169a99300c3
DOCENTE B2 DE LAS ASIGNATURAS PRÁCTICA II – DISCONTINUA Y PRÁCTICA IV - INTENSIVA,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,b08778eb-8f42-47c6-8e80-4b13d8b560bc
DOCENTE B2 DE LAS ASIGNATURAS TEORÍA DEL APRENDIZAJE Y FILOSOFÍA II,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,f7220722-4930-4ffe-8866-158a50ae775c
DOCENTE B3 DE LA ASIGNATURA INGLÉS,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,d0118bd1-ef6a-44ba-b56b-594a538a50b4
DOCENTE B3 DE LA ASIGNATURA MATEMÁTICA,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,bec58462-054e-42d1-8e26-1c399bc7724d
"DOCENTE B3 DE LAS ASIGNATURAS ARGUMENTACIÓN, RAZONAMIENTO JURÍDICO Y ORATORIA FORENSE Y DERECHO JUDICIAL",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,4098055f-f2a0-4746-9385-de92139bcf21
DOCENTE B3 DE LAS ASIGNATURAS DERECHO ADMINISTRATIVO Y DERECHO PROCESAL ADMINISTRATIVO,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,b938f194-9b82-4a49-a792-dd42920349d2
"DOCENTE B3 DE LAS ASIGNATURAS DERECHO DE COMUNIDADES CAMPESINAS, AGRARIO Y AGUAS Y DERECHO MINERO Y DE ENERGÍA",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,09e99c6a-2670-4d95-ba52-3aae8c197e98
DOCENTE B3 DE LAS ASIGNATURAS DERECHO INTERNACIONAL PÚBLICO Y DERECHO NOTARIAL Y REGISTRAL,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,0dd2543c-5890-4b61-9508-998eefe85ca0
DOCENTE B3 DE LAS ASIGNATURAS DERECHO LABORAL II: DERECHOS COLECTIVOS EN EL TRABAJO Y. DERECHO PROCESAL LABORAL.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,e054ba06-1d6d-4d70-9e9b-6490a3b85195
DOCENTE B3 DE LAS ASIGNATURAS DERECHO MINERO Y DE ENERGÍA Y CONTRATACIONES CON EL ESTADO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,79072404-3603-4bcc-979d-3c247d5b7abc
DOCENTE B3 DE LAS ASIGNATURAS DERECHO PENAL V: DERECHO PENAL ECONÓMICO Y ACCESO Y SALIDA AL MERCADO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,2e14ac74-baae-4cc9-84d0-5a6ae3760ae6
DOCENTE B3 DE LAS ASIGNATURAS DERECHO PENITENCIARIO Y SEMINARIO DE DERECHO PENAL Y PROCESAL PENAL,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,d87149d8-941b-4cfa-a095-51d8963b0f5d
DOCENTE B3 DE LAS ASIGNATURAS DERECHOS HUMANOS Y DERECHO INTERNACIONAL HUMANITARIO Y DERECHO LABORAL I: DERECHOS INDIVIDUALES EN EL TRABAJO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,9f519569-3ffb-4ad1-9d7c-f56832613edc
"DOCENTE B3 DE LAS ASIGNATURAS EMPRENDIMIENTO I Y II, CORRESPONDIENTE AL VI Y VII CICLO, SEC. A - B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,d0801e8f-dc42-4891-a5f0-9930066687a6
"DOCENTE B3 DE LAS ASIGNATURAS ENFERMERÍA BÁSICA I Y II – CORRESPONDIENTE AL III Y IV CICLO, SEC. A",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,811d7287-c313-4146-ab2c-d93c8ad3a7c8
"DOCENTE B3 DE LAS ASIGNATURAS ENFERMERÍA BÁSICA I Y II – CORRESPONDIENTE AL III Y IV CICLO, SEC. B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,74758be2-b48b-484e-a2cb-2c4b1c325163
"DOCENTE B3 DE LAS ASIGNATURAS INTRODUCCIÓN A LA FILOSOFÍA, CORRESPONDIENTE AL I CICLO, SEC. A - B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,8113592b-6eee-4df8-9e3e-c4fe69c61895
DOCENTE B3 DE LAS ASIGNATURAS INTRODUCCIÓN AL MÉTODO EXPERIMENTAL.Y INTRODUCCIÓN AL DERECHO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,cf7613c3-f3cb-412b-9fd5-434985da418e
DOCENTE B3 DE LAS ASIGNATURAS INTRODUCCIÓN AL MÉTODO EXPERIMENTAL.Y INTRODUCCIÓN AL DERECHO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,2fd29f3c-10de-43fd-ac37-10d061fff477
DOCENTE B3 DE LAS ASIGNATURAS LÓGICA JURÍDICA Y SEMINARIO DE DERECHO CIVIL Y PROCESAL CIVIL.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,01dbf1d4-0b54-4046-8218-c5fdbd353958
"DOCENTE B3 DE LAS ASIGNATURAS TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN, CORRESPONDIENTE AL I CICLO, SEC. A-B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,3270a711-b712-498d-bc18-6a160f94cbcc
DOCENTE B3 DE LAS ASIGNATURAS TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN.Y METODOLOGÍA DEL TRABAJO UNIVERSITARIO.,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 782.50,17/12/2024,31/12/2024,7352bdd6-e972-4d6d-8fca-c5b8503e88d0
"JEFE DE PRACTICA A TIEMPO COMPELTO DE LAS ASIGNATURAS ENFERMERÍA BÁSICA I Y II – CORRESPONDIENTE AL III Y I V CICLO, SEC. A – B",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,fcd87c2e-2181-4644-878c-6e9d161d70ae
"JEFE DE PRACTICA A TIEMPO COMPLETO DE LAS ASIGNATURAS ANÁLISIS MATEMÁTICO II,  ÁLGEBRA II Y TALLER DE INVESTIGACIÓN",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,fc99ad0f-e70e-457e-9ee0-d58953cc5200
JEFE DE PRACTICA AN TIEMPO COMPLETO DE LAS ASIGNATURAS PRACTICA II (CUNA) GRUPO “A” Y PRACTICA PRE PROFESIONAL INTENSIVO GRUPO “B”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,ed71edcf-d3a4-42df-89ae-0f164a33819e
JEFE DE PRACTICA AN TIEMPO COMPLETO DE LAS ASIGNATURAS PRACTICA II (CUNA) GRUPO “B” Y PRACTICA III (HISPANO Y EIB) GRUPO “A”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,f7395e43-f5e2-49c5-add9-3dab53edac86
JEFE DE PRACTICA AN TIEMPO COMPLETO DE LAS ASIGNATURAS PRÁCTICA PRE PROFESIONAL DISCONTINUA. GRUPO “A” (VII CICLO) Y PRÁCTICA PRE PROFESIONAL INTENSIVA. GRUPO “A” (IX CICLO),UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.00",17/12/2024,31/12/2024,eb215011-24eb-4507-ae7c-63450ceaadd0
JEFE DE PRACTICA AN TIEMPO COMPLETO DE LAS ASIGNATURAS PRÁCTICA PRE PROFESIONAL DISCONTINUA. GRUPO “B” Y PRÁCTICA PRE PROFESIONAL INTENSIVA. GRUPO “B”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,1a391190-7291-4599-a17a-482b272f4e0c
JEFE DE PRACTICA AN TIEMPO COMPLETO DE LAS ASIGNATURAS PRÁCTICA PRE PROFESIONAL DISCONTINUA. GRUPO “C” Y PRÁCTICA PRE PROFESIONAL INTENSIVA. GRUPO “C”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,a990f94a-f8a4-4042-8dbe-4eaeed3f1f75
JEFE DE PRACTICA AN TIEMPO PARCIAL DE 10 HORAS DE LAS ASIGNATURAS PRACTICA PRE PROFESIONAL INTENSIVO GRUPO “B” Y PRACTICA III (HISPANO Y EIB) GRUPO “B”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 359.85,17/12/2024,31/12/2024,ca85e7bf-2b55-441e-88c6-9e49e9726838
JEFE DE PRACTICA AN TIEMPO PARCIAL DE 19 HORAS DE LAS ASIGNATURAS PRACTICA III (HISPANO Y EIB) GRUPO “C” Y PRACTICA II (CUNA) GRUPO “C”,UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - HUANCAVELICA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,S/. 575.73,17/12/2024,31/12/2024,aecfbbd5-33f1-4cbd-9710-6727342a0a2c
"DOCENTE A1 DE LAS ASIGNATURAS CULTIVOS TROPICALES E INDUSTRIALES, PROPAGACIÓN DE PLANTAS Y  BIOQUÍMICA",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 6,850.00",17/12/2024,31/12/2024,93271443-9285-4110-b369-cb0ac9d5f062
"DOCENTE B2 DE LAS ASIGNATURAS COMUNICACIÓN LINGÜÍSTICA I (A),  COMUNICACIÓN LINGÜÍSTICA I (B) Y COMUNICACIÓN LINGÜÍSTICA II (A)",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,cd5779a7-e399-46b2-8450-0ad5df43ce4c
"DOCENTE B2 DE LAS ASIGNATURAS CONTROL Y SIMULACIÓN DE PROCESOS,  PROGRAMACIÓN APLICADA A LA INGENIERÍA E INVESTIGACIÓN Y  TOXICOLOGÍA",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,566.00",17/12/2024,31/12/2024,567936e4-018e-454e-96d5-d251f2d4b284
"JEFE DE PRACTICA A DEDICACIÓN EXCLUSIVA DE LAS ASIGNATURAS INTELIGENCIA DE MERCADO, QUÍMICA ORGÁNICA.Y INGENIERÍA AGROINDUSTRIAL I",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,309.10",17/12/2024,31/12/2024,72be6d95-3963-4045-82e4-38f90a3cc68a
"JEFE DE PRACTICA A TIEMPO COMPLETO  DE LAS ASIGNATURAS MICROBIOLOGÍA AGRÍCOLA, PROPAGACIÓN DE PLANTAS, CULTIVOS TROPICALES E INDUSTRIALES Y  FRUTICULTURA",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,cc0ed85a-a95c-4f88-8498-f131e55b7a75
"JEFE DE PRACTICA A TIEMPO COMPLETO DE LAS ASIGNATURAS BIOLOGÍA,  BIOQUÍMICA Y QUÍMICA ANALÍTICA",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - ACOBAMBA,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 1,052.72",17/12/2024,31/12/2024,ace1a138-3e6e-4f3b-808c-b3e810f6ddde
"DOCENTE B1 DE LAS ASIGNATURAS DIBUJO DE INGENIERÍA, GEOMETRÍA DESCRIPTIVA Y PROGRAMACIÓN DE OBRAS",UNIVERSIDAD NACIONAL DE HUANCAVELICA,HUANCAVELICA - LIRCAY,DOCENTES UNIVERSITARIOS LEY 30220-001,1,"S/. 3,133.00",17/12/2024,31/12/2024,75cd611b-fcfa-47ba-aa97-b117873b4128
