position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
ESPECIALISTA EN PROTECCION VEGETAL,INSTITUTO NACIONAL DE INNOVACION AGRARIA,CUSCO - ANTA,728-027,1,"S/. 3,000.00",10/10/2024,23/10/2024,bd394515-1ecb-4501-ad83-b417fb0654f9
TECNICO ADMINISTRATIVO EN NEXUS,UNIDAD DE GESTION EDUCATIVA LOCAL DE URUBAMBA,CUSCO - URUBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-035,1,"S/. 1,614.19",10/10/2024,23/10/2024,a07796ee-f0e5-4a83-b5ae-6e27ee4e40c0
PROFESIONAL EN PSICOLOGÍA,UNIDAD DE SERVICIOS EDUCATIVOS CANCHIS,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 2,614.19",10/10/2024,23/10/2024,8c688456-3675-4ceb-afd7-721f31a97311
ESPECIALISTA EN MAIZ,INSTITUTO NACIONAL DE INNOVACION AGRARIA,CUSCO - ANTA,728-026,1,"S/. 2,450.00",10/10/2024,23/10/2024,73148d64-6bca-4234-aa59-625604b10357
AUXILIAR ADMINISTRATIVO,DIRECCION REGIONAL DE SALUD CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,214.19",09/10/2024,22/10/2024,738dd715-fbeb-49cb-8779-ce85e9b297b4
ENFERMERA/O,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 3,000.00",09/10/2024,22/10/2024,0f79b7ef-6bf2-4203-859f-349fe1e2a12e
ASISTENTE DE TUTORIA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 2,000.00",09/10/2024,22/10/2024,782eab4c-ea8d-4c3f-b2bb-1b7899b62924
ASISTENTE DE TUTORIA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - SANTIAGO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 2,000.00",09/10/2024,22/10/2024,e2803a50-6386-47f7-98f3-28e83d53dd91
ASISTENTE DE TUTORIA,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,6,"S/. 2,000.00",09/10/2024,22/10/2024,769e5464-ebe2-498e-ae90-7bbee84b134b
RESPONSABLE DE LA SUB GERENCIA DE TURISMO Y ARTESANÍA,MUNICIPALIDAD PROVINCIAL DE CALCA,CUSCO - CALCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 6,000.00",09/10/2024,22/10/2024,9c9b1e42-97e8-4c9b-a347-c9f543ebf375
PROMOTOR/A,PROGRAMA NACIONAL DE ASISTENCIA SOLIDARIA PENSION 65,CUSCO - CCATCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-057,1,"S/. 2,114.19",09/10/2024,22/10/2024,56ee5936-bffe-4a1b-b18d-310ace38adf4
ENFERMERA/O,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 3,000.00",09/10/2024,22/10/2024,85846d45-ce8a-4eeb-8eb6-3e3d7960bc01
RESPONSABLE DE LA UNIDAD DE EQUIPO MECANICO,MUNICIPALIDAD PROVINCIAL DE CALCA,CUSCO - CALCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 6,000.00",09/10/2024,22/10/2024,d704f7be-00a0-4802-9e37-cf93671c5705
ESPECIALISTA EN PLANIFICACION,UNIDAD DE GESTION EDUCATIVA LOCAL ACOMAYO,CUSCO - ACOMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,114.19",08/10/2024,22/10/2024,78e990c2-b976-4e30-8914-f2b42fb49e5d
RESPONSABLE DE LA OFICINA DE TECNOLOGÍAS DE LA INFORMACIÓN,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",08/10/2024,22/10/2024,d489dafe-f536-4011-93fe-93b7644439ce
RESPONSABLE DE DEMUNA Y OMAPED,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",08/10/2024,22/10/2024,7083d405-29c3-435f-a435-40bb1de6f599
RESPONSABLE DE ARCHIVO CENTRAL,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",08/10/2024,22/10/2024,1284bb2d-0b88-4c0f-9310-243da257de33
GUARDIANIA DE MAQUINARIA,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",08/10/2024,22/10/2024,6bc0b3f2-148d-40c9-8b4d-377d54506019
ALMACENERO,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",08/10/2024,22/10/2024,33a4bd4e-5ea6-47b2-a1a4-f336c8c5d408
ASISTENTE ADMINISTRATIVO DE TESORERIA,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",08/10/2024,22/10/2024,269417ff-ce8a-45c3-9215-ab2060832e57
ASISTENTE ADMINISTRATIVO DE GERENCIA MUNICIPAL Y ASESORÍA LEGAL,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,000.00",08/10/2024,22/10/2024,3584b2ea-b7f9-4e3e-ad92-9e5bbe45ea8f
ASISTENTE ADMINISTRATIVO DE CONTABILIDAD,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,800.00",08/10/2024,22/10/2024,ee051e0c-9719-442c-abf5-97f0e0bb8e07
ASISTENTE ADMINISTRATIVO DE ALMACEN CENTRAL,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",08/10/2024,22/10/2024,0e76891b-d6a3-479a-893d-b1fd24302c70
ASISTENTE ADMINISTRATIVO DE VASO DE LECHE,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",08/10/2024,22/10/2024,83fa101f-d652-4db0-9380-a99f3b464c22
ITEM 9: TECNICO AGROPECUARIO II,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,82cdd4e4-4a53-43da-816f-b39e0907bdcd
PERSONAL DE LIMPIEZA Y MANTENIMIENTO EBR,UNIDAD DE GESTION EDUCATIVA LOCAL DE PICHARI-KIMBIRI-VILLA VIRGEN,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-20,1,"S/. 1,139.00",07/10/2024,21/10/2024,f51bf910-1c6a-4387-8c10-cfbcdc141770
ITEM 7: TECNICO ADMINISTRATIVO II,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,100f80f5-a783-47c0-8133-65d13d863eb9
ITEM 6: ENFERMERA III,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,175f887a-1219-47d3-9f5e-ff13174e4885
ITEM 5: MEDICO I,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,a5b16694-a3cb-4b9b-a328-a6a16d7b2e1a
ITEM 4: TECNICO EN ARCHIVO I,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,fa5c9832-8f18-419e-9a06-c76e7d3e8b5f
ITEM 3: TECNICO AGROPECUARIO I,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,5bb1e932-b512-41ee-80a9-6f038f758d47
ITEM 2: TECNICO EN NUTRICION I,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,76f0f734-f2c9-40ee-a5c4-7cfe94839795
ITEM 1: CHOFER III,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,5d522080-02aa-45f2-b748-3b83e860deb6
ITEM 10: TECNICO EN ARCHIVO,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,e6fcc202-5af2-4e2e-85bd-ec5bae454707
RESPONSABLE DE LA OFICINA DE TESORERÍA,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,200.00",07/10/2024,21/10/2024,ae643a47-d2b5-46a2-801e-c1b2203bf958
RESPONSABLE DE LA OFICINA DE ABASTECIMIENTOS,MUNICIPALIDAD DISTRITAL ZURITE,CUSCO - ZURITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,200.00",07/10/2024,21/10/2024,ff6bb054-d41e-49ad-9761-6554f46e6ea8
OPERADOR DE SIAGIE,UNIDAD DE GESTION EDUCATIVA ESPINAR,CUSCO - ESPINAR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 2,714.19",07/10/2024,21/10/2024,7d507e66-aaa0-45dd-b42f-7376acb2b48c
SECRETARIA II DE ALCALDIA,CONSEJO DISTRITAL SUYKUTAMBO,CUSCO - SUYCKUTAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,300.00",07/10/2024,21/10/2024,5685b4d3-6100-4492-8910-41b5b8d65df5
JEFE DE LA OFICINA DE GESTION DE RIESGOS DE DESASTRES,CONSEJO DISTRITAL SUYKUTAMBO,CUSCO - SUYCKUTAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 4,000.00",07/10/2024,21/10/2024,d74a4571-7200-4ded-8ef7-09370c45fda7
PERSONAL DE LIMPIEZA Y MANTENIMIENTO CRF,UNIDAD DE GESTION EDUCATIVA LOCAL DE PICHARI-KIMBIRI-VILLA VIRGEN,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-20,1,"S/. 1,139.00",07/10/2024,21/10/2024,baa12a0e-72f7-46dc-8906-611bdc879c9c
ITEM 8: ABOGADO I,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,CUSCO - CUSCO,276-001,1,S/. 001.00,07/10/2024,21/10/2024,4670c059-2f74-4b4a-b0dc-1234673f1c56
ESPECIALISTA LEGAL (SEGUNDA CONVOCATORIA),PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-141,1,"S/. 8,000.00",18/10/2024,31/10/2024,fc107ca5-a6ea-4180-9201-8604d83f7fcc
ANALISTAS EN INDAGACIÓN DE MERCADO (SEGUNDA CONVOCATORIA),PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-209,2,"S/. 7,000.00",18/10/2024,31/10/2024,f1889c88-521e-4be7-b795-248008663ba5
ANALISTA EN DISEÑO WEB DE PLATAFORMAS Y SERVICIOS DIGITALES,PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - MIRAFLORES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-261,1,"S/. 7,000.00",18/10/2024,31/10/2024,2869c0e2-6bbc-48eb-b214-c22e40e96bec
SUPERVISOR/A DE TRANSPORTES (SEGUNDA CONVOCATORIA),PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - RIMAC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-157,1,"S/. 6,000.00",18/10/2024,31/10/2024,612bee9f-5276-446e-9b30-ef05799f0427
ASISTENTE EN ARCHIVO,PRESIDENCIA DEL CONSEJO DE MINISTROS,LIMA - RIMAC,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-264,1,"S/. 3,500.00",18/10/2024,31/10/2024,3326f1f1-bfc0-4c1a-905e-2d7870c49fbc
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PEDAGÓGICO 05 EN DESARROLLO Y GESTIÓN CURRICULAR DE LA DEP - PLAZO DETERMINADO (CÓDIGO AIRHSP - 005852),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-822,1,"S/. 6,500.00",18/10/2024,31/10/2024,8acd791b-f5bf-4764-a7c4-862d42bebf98
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA EL DESPACHO VICEMINISTERIAL DE GESTIÓN INSTITUCIONAL - PLAZO DETERMINADO (COD.AIRHSP 003290).,MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-824,1,"S/. 7,500.00",18/10/2024,31/10/2024,4d33ab41-7671-4e42-8332-6d3b53d6cc7b
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA LEGAL PARA LA OFICINA DE GESTIÓN DE PERSONAL -PLAZO DETERMINADO (CODIGO AIRSHP 000369),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-811,1,"S/. 7,000.00",18/10/2024,31/10/2024,a4fe791c-f5cd-4ea4-b1f8-63efdeb71630
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA EN GESTIÓN DE LA INFORMACIÓN PARA LA DIPODA - PLAZO DETERMINADO (COD. AIRHSP 2731),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-815,1,"S/. 6,000.00",18/10/2024,31/10/2024,e1b226b7-0ee3-48e7-9935-6c838699ceee
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA EN GESTION DE RECURSOS Y MATERIALES EDUCATIVOS PARA LA DIRECCIÓN DE EDUCACIÓN SECUNDARIA - PLAZO DETERMINADO (CODIGO AIRSHP 008917),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-823,1,"S/. 6,000.00",18/10/2024,31/10/2024,9e19baf0-9930-42ed-a48c-ce78db28a5b7
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) DE PROYECTOS Y MANTENIMIENTOS DE LOS SISTEMAS DE GESTIÓN EDUCATIVA PARA LA USI DE LA OTIC - PLAZO DETERMINADO (PLAZA AIRHSP 002770),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-818,1,"S/. 10,000.00",18/10/2024,31/10/2024,dd6e6e62-4a56-4940-af41-2385f9ad5062
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) 1 DE ARQUITECTURA Y ANÁLISIS - PLAZO DETERMINADO (PLAZA AIRHSP 002805),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-812,1,"S/. 10,000.00",18/10/2024,31/10/2024,1405ec91-6975-4170-bc23-0b4125a67e1f
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR DE RELACIONES LABORALES PARA LA OFICINA DE BIENESTAR SOCIAL Y RELACIONES LABORALES DE LA OGRH-PLAZO DETERMINADO (CODIGO AIRHSP 003291),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-809,1,"S/. 12,000.00",18/10/2024,31/10/2024,2dea8194-71f9-4cdd-859d-bf4b171b91e6
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA EN BENEFICIOS LABORALES PARA LA OFICINA DE GESTIÓN DE PERSONAL -PLAZO DETERMINADO (CÓDIGO AIRHSP: 002989),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-810,1,"S/. 5,000.00",18/10/2024,31/10/2024,12ef277f-00e2-4649-8b49-dc22e8036ca1
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ABOGADO (A) SENIOR EN DERECHO ADMINISTRATIVO, LABORAL Y PROCEDIMIENTO ADMINISTRATIVO - PLAZO DETERMINADO (CODIGO AIRHSP 003295).",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-816,1,"S/. 12,000.00",18/10/2024,31/10/2024,41a407f5-3e91-4d80-be6a-1251b22ee858
COORDINADOR(A) SENIOR DE POLÍTICAS DE RECONOCIMIENTO E INNOVACIÓN DOCENTE PARA LA DIRECCIÓN DEPROMOCIÓN DEL BIENESTAR Y RECONOCIMIENTO DOCENTE - (COD AIRHSP 007452) SUPLENCIA TEMPORAL,MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-813,1,"S/. 12,000.00",18/10/2024,31/10/2024,8dae374c-3500-4dd4-a943-fc75f3acc69b
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA PARA LA GESTIÓN DE LA CONECTIVIDAD EN IIEE A NIVEL NACIONAL PARA LA OTIC (PLAZA AIRHSP 000041) SUPLENCIA TEMPORAL,MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-806,1,"S/. 5,500.00",18/10/2024,31/10/2024,b7a290af-5684-4e4f-80b8-f20ec2171dc4
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA 1 EN LA ADMINISTRACIÓN Y GESTIÓN DE LA INFRAESTRUCTURA Y SERVICIOS DE COMUNICACIONES, REDES Y SEGURIDAD INFORMÁTICA (PLAZA AIRHSP 002785) SUPLENCIA TEMPORAL",MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-807,1,"S/. 9,000.00",18/10/2024,31/10/2024,218b72ec-acb6-44cb-b012-1d1e077f8750
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA (3) DEHERRAMIENTAS DE GESTIÓN POR RESULTADOS (COD. AIRHSP 1143 - SUPLENCIATEMPORAL),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-819,1,"S/. 6,000.00",18/10/2024,31/10/2024,062256bc-62e5-45cd-bca2-c4f595382adc
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA (2) PARA LA COORDINACIÓN DE PROCESOS DE SELECCIÓN DE LA OFICINA DE LOGÍSTICA (CÓDIGO AIRHSP 002216) - SUPLENCIA TEMPORAL,MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-821,1,"S/. 9,000.00",18/10/2024,31/10/2024,c49b774f-2e13-406f-82a5-fcfc7099a551
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) COORDINADOR(A) DE BIENESTAR SOCIAL-SUPLENCIA TEMPORAL (CODIGO AIRHSP 002096),MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-808,1,"S/. 9,500.00",18/10/2024,31/10/2024,86ea78a7-1d6c-4dac-b337-791406a4b61f
CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ANALISTA PARA EL MONITOREO DE LA GESTIÓN DE LA DIRECCIÓN DE APOYO A LA GESTIÓN EDUCATIVA DESCENTRALIZADA (COD. AIRHSP 1683) - SUPLENCIA TEMPORAL,MINISTERIO DE EDUCACION,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-817,1,"S/. 6,000.00",18/10/2024,31/10/2024,2202b5aa-b809-4445-b758-2070a496e5a1
ESPECIALISTA LEGAL II,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-087,1,"S/. 11,114.19",18/10/2024,31/10/2024,3d928dc3-f757-4120-bcfd-b62a690888cf
ASESOR FINANCIERO,AGENCIA DE PROMOCION DE LA INVERSION PRIVADA - PROINVERSION,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-21,1,"S/. 15,000.00",18/10/2024,31/10/2024,b76a91ff-e3f4-4981-bab3-e5db31e0b937
ESPECIALISTA ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-158,1,"S/. 6,500.00",18/10/2024,31/10/2024,67fba0da-144d-47d6-8291-285e41a6d357
ANALISTA TRIBUTARIO,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-159,1,"S/. 4,000.00",18/10/2024,31/10/2024,9fea3acf-f5f6-4cb5-8180-2181049480da
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) ESPECIALISTA EN FORMULACIÓN DE PROYECTOS , PLANES DE FINANCIAMIENTO Y DESARROLLO EDUCATIVO - PLAZO DETERMINADO (COD AIRHSP 3257)",MINISTERIO DE EDUCACION,LIMA - SANTIAGO DE SURCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-814,1,"S/. 6,000.00",18/10/2024,31/10/2024,0c83cf0d-811d-459e-918b-61c94713b9ad
VIGILANTE,DIRECCION REGIONAL DE EDUCACION DE LIMA METROPOLITANA,LIMA - VILLA EL SALVADOR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-101,1,"S/. 1,264.19",18/10/2024,31/10/2024,27989c44-422f-454a-bbb9-d407f72bbd0e
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,LIMA - BARRANCA,728-08,1,"S/. 4,672.11",18/10/2024,31/10/2024,5349ebc1-38eb-4fc1-a410-bc580a0896c3
SUBGERENTE DE DESARROLLO URBANO Y ORDENAMIENTO TERRRITORIAL,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,7df41c87-9150-4e01-bcb3-9b6eed0e7ca2
SUBGERENTE GERENCIA DE ASESORIA JURIDICA,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,f3e4740a-5edb-4068-8927-9487e9649f0a
SUBGERENTE DE SERVICIOS PUBLICOS Y GESTION AMBIENTAL,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,811b24ad-e167-4e2d-8781-53f191317556
SUBGERENTE DE PLANEAMIENTO PRESUPUESTO Y RACIONALIZACION,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,83ac2da1-c4b8-4a3b-9558-4447d4b3ae86
SUBGERENTE DE GERENCIA DE ADMINISTRACION TRIBUTARIA Y RENTAS,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,a07c5aee-b606-4985-a8cb-98f86a623444
SUBGERENTE DE DESARROLLO SOCIAL,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,0fc4dc81-b436-47af-8123-dfbe913aaeba
SUBGERENTE DE DESARROLLO ECONOMICO TURISMO,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,800.00",18/10/2024,31/10/2024,b2fe0ac0-44f2-4191-8886-2edfd66c7b06
RESPONSABLE DE UNIDAD DE CAJA,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",18/10/2024,31/10/2024,87a9b23f-c7f7-40f0-9644-34b7ba15be2d
"JEFE DE OFICINA DELOGISTICA , CONTROL PATRIMONIAL Y SERVICIOS GENERALES",MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,800.00",18/10/2024,31/10/2024,4c268d1a-3bcf-4134-b417-a61f9a5717a9
JEFE DE OFICINA DE RECURSOS HUMANOS,MUNICIPALIDAD PROVINCIAL DE CANTA,LIMA - CANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 3,000.00",18/10/2024,31/10/2024,5bd7c7c2-0356-44d7-af61-63fb8b4c044f
