position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
MEDICO ESPECIALISTA EN RADIOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 9,114.19",13/11/2024,26/11/2024,ee983855-1200-4938-9a8e-5bc4660727e3
MEDICO ESPECIALISTA EN PEDIATRIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,714.71",13/11/2024,26/11/2024,a2473784-c6b2-4d7a-8ea7-f2e686d3015d
MEDICO ESPECIALISTA EN MEDICINA INTERNA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,714.71",13/11/2024,26/11/2024,89af351f-7208-4194-a26b-2820ff676060
MEDICO ESPECIALISTA EN MEDICINA INTENSIVA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 7,714.71",13/11/2024,26/11/2024,cc626011-5b8e-4f66-b148-d5d67ca248ba
MEDICO ESPECIALISTA EN HEMATOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,714.71",13/11/2024,26/11/2024,b9a40c97-da06-45c2-81b0-0ba8fce9b981
MEDICO ESPECIALISTA EN GINECO-OBSTETRICIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 7,714.71",13/11/2024,26/11/2024,59efd2e1-ce2e-4723-b6d0-42af601b00af
MEDICO ESPECIALISTA EN EMEREGENCIAS Y DESASTRES,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,714.71",13/11/2024,26/11/2024,bf2b8cd0-653e-4ee1-bb84-74933ad30cda
MEDICO ESPECIALISTA EN CARDIOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 7,714.71",13/11/2024,26/11/2024,0325d08b-715a-4964-a981-948d62bcc131
MEDICO ESPECIALISTA EN ANESTESIOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,4,"S/. 7,714.71",13/11/2024,26/11/2024,f780b4f6-dc4a-4045-b2f6-501f779959f8
MEDICO AUDITOR,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,5,"S/. 5,314.19",13/11/2024,26/11/2024,dc1cac46-3833-4b88-8695-70346cff28da
MEDICO AUDITOR,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,314.19",13/11/2024,26/11/2024,9cf57ad9-4a34-49a3-8f82-030b836afb32
ENFERMERA(O),HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,3,"S/. 3,014.19",13/11/2024,26/11/2024,ec6dbfde-b536-4312-aca6-c405f6b84bfd
ENFERMERA (O) ESPECIALISTA EN ONCOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 5,114.19",13/11/2024,26/11/2024,5de19c5c-52c7-4755-ae06-658ddc4fc397
ENFERMERA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,514.19",13/11/2024,26/11/2024,551b1135-46ce-4743-8e39-8221dd517c75
AUXILIAR DE NUTRICION,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,764.19",13/11/2024,26/11/2024,a04dad8a-887d-491d-ac81-41d3b855bbfb
AUXILIAR DE MORGUE,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 1,764.19",13/11/2024,26/11/2024,96c6f6f5-1fd8-45a0-b7b7-3b06f63c3533
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,c3cadb10-c645-4ae8-845b-b7620768a553
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,75928f26-b060-49d8-85a0-064b8aaf5372
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,e01289d7-cd21-40c1-ba18-0196e58b7862
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,e18748ae-67e2-4cda-ad4f-73a3f16dde19
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,c7883dc2-95ad-42ab-bda4-2f314aad9dbb
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,6c68e855-6137-4969-8707-b680ab7d817a
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,c73cf838-805b-4a78-bf5f-97a7c6845b0d
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,173437f5-6591-4fba-a4be-f8b93d6392db
TÉCNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,2bcceab6-62ab-4ebf-bd15-fca7d3b6f81b
TECNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,6346991f-b63d-4215-ba4f-2ff1794c43ef
TECNICO ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,d13f45bd-dca9-4542-974d-95ba5a6978d0
SUPERVISOR DE SERENAZGO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,400.00",13/11/2024,26/11/2024,728bfcbd-7e73-41eb-86b6-17ddef93bad3
SECRETARIA I,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,4058b6c0-1973-4c21-be23-ca0913e20953
SECRETARIA I,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,dc473691-9618-4cd9-8289-d8424c4a7316
SECRETARIA I,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,df9cf9bb-486c-46d2-a71a-e3f42f07a80d
PSICOLOGO I,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,200.00",13/11/2024,26/11/2024,daaa809f-5160-433f-844d-16b0318758aa
ESPECIALISTA ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,900.00",13/11/2024,26/11/2024,4050a265-3fc5-4829-8326-1b6bdc0dc3b4
ESPECIALISTA ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,900.00",13/11/2024,26/11/2024,437ed1d5-9326-45ce-978c-570e034bec2e
ESPECIALISTA ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",13/11/2024,26/11/2024,d6764c45-1f6d-44a6-ae6b-f4698824325a
CHOFER CAMIONETA  CATEGORIA A1,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,3,"S/. 1,550.00",13/11/2024,26/11/2024,e9281cd4-f96c-4c55-ac67-d6941e395149
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,250.00",13/11/2024,26/11/2024,2e04ecda-4cac-4183-a898-4d91763eb619
AUXILIAR  ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,250.00",13/11/2024,26/11/2024,657a04a0-ef88-4ebe-820e-fa95dfddc796
AUXILIAR  ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,250.00",13/11/2024,26/11/2024,a3e31fc5-2f5f-4138-89e4-84e8218aa87a
AUXILIAR  ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,250.00",13/11/2024,26/11/2024,d7cb8fc9-47b8-4481-91f3-dcdf6370672f
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,500.00",13/11/2024,26/11/2024,bcf50e75-73d6-43c4-a24f-4e36ef6e4e6c
AGENTE DE SERENAZGO,MUNICIPALIDAD DISTRITAL DE QUERECOTILLO,PIURA - QUERECOTILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,16,"S/. 1,500.00",13/11/2024,26/11/2024,80cbf516-a1e2-42fe-914b-1a4da95e3ff1
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 3,500.00",13/11/2024,26/11/2024,2485832b-f3f3-48b8-a9e5-c4efe27b53a1
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",13/11/2024,26/11/2024,886bcc9d-dea3-4375-b3f3-ee71bce2e1fc
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",13/11/2024,26/11/2024,9b7529f7-9d62-42e2-8229-6dbd52546084
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,3,"S/. 3,000.00",13/11/2024,26/11/2024,03cc054e-7663-4b1a-81b8-3ce8e7cca11d
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,000.00",13/11/2024,26/11/2024,47e45414-775f-4ebc-a5d7-e7eb409f9543
CHOFER,GOBIERNO REGIONAL PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 4,000.00",13/11/2024,26/11/2024,d5ec5dab-ba19-4906-b3c7-862c061c6110
TECNOLOGO MEDICO EN RADIOLOGIA,HOSPITAL DE APOYO II-2 SULLANA,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,014.19",13/11/2024,26/11/2024,65b88096-93a8-4799-abb2-f6e5bfa168c5
ARQUEÓLOGO(A),MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,1,"S/. 4,114.19",26/11/2024,10/12/2024,39586b10-1edc-4a9c-a0c1-055f22249ac9
ANALISTA I EN GESTIÓN DE LA CAPACITACIÓN Y RENDIMIENTO,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-263,1,"S/. 6,114.19",26/11/2024,10/12/2024,9fc58b62-eea7-4814-bd08-138111948693
ANALISTA EN ARQUEOLOGÍA,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-261,1,"S/. 4,614.19",26/11/2024,10/12/2024,058a392c-e14e-47f6-890c-84a05ae0bb56
ANALISTA DE CAPACITACIÓN,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-262,1,"S/. 6,114.19",26/11/2024,10/12/2024,32e95190-e6a1-4c42-ad90-01ce176f0187
ASISTENTE ADMINISTRATIVO,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-74,1,"S/. 4,000.00",26/11/2024,10/12/2024,3206f24a-d812-40a8-9027-581a91277867
ANALISTA 1,JUNTA NACIONAL DE JUSTICIA,LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-024,1,"S/. 4,000.00",26/11/2024,10/12/2024,aa4f2ba6-ecff-4386-9f98-ee7cb8af2daf
(01) ESPECIALISTA DE MODERNIZACIÓN DE LA GESTION PUBLICA (SUPLENCIA),"SISTEMA NACIONAL DE EVALUACION, ACREDITACION Y CERTIFICACION DE LA CALIDAD EDUCATIVA",LIMA - SAN ISIDRO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-059,1,"S/. 7,000.00",26/11/2024,10/12/2024,e33ad848-afd5-4c32-bbad-dbaf977fe248
COORDINADOR/A DE RECURSOS HUMANOS,ORGANISMO DE ESTUDIOS Y DISEÑO DE PROYECTOS DE INVERSION ( OEDI),LIMA - SAN LUIS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 13,114.19",26/11/2024,10/12/2024,71f1ddf4-ccfa-4576-80ae-b6456f9d9ff6
RESOLUTOR,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-182,1,"S/. 2,500.00",26/11/2024,10/12/2024,e0d8f0a9-8f2c-482e-99ad-37a41ee7ca37
UN (01) ESPECIALISTA EN EVALUACIÓN DE TECNOLOGÍAS SANITARIAS,MINISTERIO DE SALUD,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-207,1,"S/. 7,000.00",26/11/2024,10/12/2024,eec55df5-f669-4bef-80bb-288487e648a1
INSPECTOR MUNICIPAL,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-184,1,"S/. 1,500.00",26/11/2024,10/12/2024,34b34396-5662-44c5-9f5a-0afb30d676c0
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL,LIMA - SAN MIGUEL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-183,1,"S/. 2,800.00",26/11/2024,10/12/2024,39bcaa8c-9444-4d34-a7a2-06d41f30e338
..,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-449,1,"S/. 1,800.00",26/11/2024,10/12/2024,d4e233b6-4729-4e1f-be12-b7fbfa55528b
..,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-447,1,"S/. 1,800.00",26/11/2024,10/12/2024,5838ff5c-5093-41d3-9d07-df8d0d2e8cbb
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-450,1,"S/. 1,800.00",26/11/2024,10/12/2024,6e123dc4-5bda-435d-ac43-3559433a1493
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-455,1,"S/. 1,800.00",26/11/2024,10/12/2024,47f6d440-ce73-4f54-8f44-25bed132fc7c
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-454,1,"S/. 1,800.00",26/11/2024,10/12/2024,cea70291-c793-4509-a765-0353dd782143
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-453,1,"S/. 1,800.00",26/11/2024,10/12/2024,caad372d-2452-44c2-a3f8-120fe5a968a8
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-452,1,"S/. 1,800.00",26/11/2024,10/12/2024,0caedc51-8b63-4af5-9212-22e7b9a3fb58
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-451,1,"S/. 1,800.00",26/11/2024,10/12/2024,2e5b4ea3-088c-4b88-9072-337e99097251
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-444,1,"S/. 1,800.00",26/11/2024,10/12/2024,05a8aee1-c480-4c9f-bf5a-f5a82398cd9f
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-443,1,"S/. 1,800.00",26/11/2024,10/12/2024,45b85ad9-0d61-4f1f-b70d-45a7461b3f01
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-456,1,"S/. 1,800.00",26/11/2024,10/12/2024,3b69cd2b-67eb-42f1-88e3-a4bcd3313257
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-457,1,"S/. 1,800.00",26/11/2024,10/12/2024,b9a3abc7-8f4b-49db-ac71-993fc380c9c6
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-448,1,"S/. 1,800.00",26/11/2024,10/12/2024,7dae2462-4386-465b-8793-72890ce69604
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-446,1,"S/. 1,800.00",26/11/2024,10/12/2024,8e1eb166-b30f-42b7-9aff-971942c8a344
.,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,LIMA - SURQUILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-445,1,"S/. 1,800.00",26/11/2024,10/12/2024,516a4d97-d1bd-4369-a6eb-3c0e3dd49933
LICENCIADO EN ENFERMERIA,INSTITUTO NACIONAL PENITENCIARIO,LIMA - SAN JUAN DE LURIGANCHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-178,1,"S/. 3,614.19",26/11/2024,10/12/2024,8ec15b41-44f3-42d9-9250-e42bffc00135
TECNICO EN SOPORTE TECNICO,INST NACIONAL DE SALUD MENTAL HD-HN,LIMA - SAN MARTIN DE PORRES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 2,500.00",26/11/2024,10/12/2024,dd83418d-a632-4421-97cd-1b701ea2e0cc
TECNICO EN ENFERMERIA,INST NACIONAL DE SALUD MENTAL HD-HN,LIMA - SAN MARTIN DE PORRES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,700.00",26/11/2024,10/12/2024,b2c51a6d-3879-419d-bf5b-1b09f0c66c00
PSICOLOGO,INST NACIONAL DE SALUD MENTAL HD-HN,LIMA - SAN MARTIN DE PORRES,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-12,1,"S/. 2,600.00",26/11/2024,10/12/2024,8db5ee28-1205-4b0a-8062-383217d360b3
TÉCNICO ADMINISTRATIVO III,GOBIERNO REGIONAL DE LIMA,LIMA - HUACHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-01,1,"S/. 1,850.00",26/11/2024,10/12/2024,376d3419-7d5f-405b-8b09-a5fb6753cb67
PROFESIONAL III,GOBIERNO REGIONAL DE LIMA,LIMA - HUACHO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-02,1,"S/. 5,000.00",26/11/2024,10/12/2024,62f97de9-5b6d-43d8-8294-d6340d7b01c0
TÉCNICO ADMINISTRATIVO,UNIDAD DE GESTION EDUCATIVA LOCAL 04,LIMA - COMAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-115,1,"S/. 3,000.00",26/11/2024,10/12/2024,809cc41f-1688-4250-991e-53bf7e79429c
COORDINADOR DE LICENCIAS,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-172,1,"S/. 4,500.00",26/11/2024,10/12/2024,55767c5d-266f-46c8-a035-66e27418444e
ASISTENTE ADMINISTRATIVO,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-173,1,"S/. 3,500.00",26/11/2024,10/12/2024,aac010e8-6735-4883-a86f-e179351204f8
ANALISTA LEGAL,"SUPERINTENDENCIA NACIONAL DE CONTROL DE SERVICIOS DE SEGURIDAD, ARMAS, MUNICIONES Y EXPLOSIVOS DE US",LIMA - MAGDALENA DEL MAR,D.LEG 1057 - DETERMINADO (SUPLENCIA)-171,1,"S/. 4,500.00",26/11/2024,10/12/2024,21c9ea8f-e08c-49d9-905f-41ab0b11bd29
INVESTIGADOR/A EN PATRIMONIO INMATERIAL I,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-256,1,"S/. 6,114.19",26/11/2024,10/12/2024,359fb0c3-2ade-4b0e-b8ef-a7c192a19e5b
ESPECIALISTA EN GESTIÓN DE LA COMPENSACIÓN,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-267,1,"S/. 8,114.19",26/11/2024,10/12/2024,ba7a8a5f-b58e-4de6-a6fa-08e40356c9c7
ESPECIALISTA EN CONTROL Y ASISTENCIA DEL PERSONAL,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-266,1,"S/. 6,114.19",26/11/2024,10/12/2024,d97979db-0554-4ff0-84a3-4616e7140efe
COORDINADOR/A EN GESTIÓN DEL EMPLEO,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-265,1,"S/. 11,114.19",26/11/2024,10/12/2024,7bad719e-3228-4f23-9ef2-671028d40b2e
COORDINADOR/A EN GESTIÓN DE LA COMPENSACIÓN,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-264,1,"S/. 9,614.19",26/11/2024,10/12/2024,6d432ad9-c276-4c9b-9aed-cad4c5da8992
APOYO ADMINISTRATIVO,MINISTERIO DE CULTURA,LIMA - SAN BORJA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-255,1,"S/. 2,614.19",26/11/2024,10/12/2024,8d34f338-a7da-4c70-93dc-75205e9929d1
SECRETARIA,ACADEMIA DE LA MAGISTRATURA,LIMA - LIMA,D.LEG 1057 - INDETERMINADO-012,1,"S/. 2,614.19",26/11/2024,10/12/2024,1baf5c70-4f16-4c82-bc46-35b3beeda7c4
