position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
AUXILIAR DE NUTRICION I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,631.00",05/02/2025,18/02/2025,e471cbed-383a-4433-9274-c44e94d4c75f
AUXILIAR DE CONTABILIDAD I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,631.00",05/02/2025,18/02/2025,1bbfdce7-084e-494a-ab31-91648c81ccfe
ASISTENTE EN RECURSOS NATURALES I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,917.00",05/02/2025,18/02/2025,efd3e8c1-998a-4693-af68-bebb4ec7d16d
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,833.00",05/02/2025,18/02/2025,4d13b276-f4e9-4856-aaef-099024a5709c
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-01,1,"S/. 2,861.00",05/02/2025,18/02/2025,8519e39c-b8a6-484f-be39-0292fcb7f2b6
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,e70c858b-a69b-41b3-ab95-4a38fde30fde
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,779.00",05/02/2025,18/02/2025,bcca9567-bfca-4a1e-b1f5-430e513235f5
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,23b3a3eb-a34e-4597-b053-78f477c4835b
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,ab11c949-1b61-40d8-a92f-cf5ede37d511
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,833.00",05/02/2025,18/02/2025,48b2417a-4979-4d0a-b6f3-6e33180e24a9
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,6851679f-302e-456b-9b4c-d7a8c08ea391
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,833.00",05/02/2025,18/02/2025,4bdc2920-16e7-4c50-9d3a-631f404e74a1
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,805.00",05/02/2025,18/02/2025,6157c7ea-136f-4932-80f3-b17b8d4c2485
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,ccec09af-b420-4470-9233-9700b147cc26
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,917.00",05/02/2025,18/02/2025,5e38d241-9ef7-45b3-a3c3-4274aa3ef9f3
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,779.00",05/02/2025,18/02/2025,4195234e-9b3d-47bd-a568-6f6a10fcdf57
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,889.00",05/02/2025,18/02/2025,594535f5-87f6-426c-904f-36dd0b72613d
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,69dfcceb-070c-45ce-90c5-30c5a1d7bae0
ASISTENTE ADMINISTRATIVO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,e3463459-330c-4a6d-a5a1-a3ede2f50ec9
ASISTENTA SOCIAL II,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,861.00",05/02/2025,18/02/2025,3d3bb642-f896-456d-b488-6a5ba159d2c4
ARQUITECTO I,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,JUNIN - EL TAMBO,276-1,1,"S/. 2,833.00",05/02/2025,18/02/2025,8f151946-d3b0-4f7a-9f81-c99461bce242
ANALISTA LEGAL II,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-062,1,"S/. 3,700.00",05/02/2025,18/02/2025,e59ce68c-2dcc-4afc-b8d3-962a777a66f3
ANALISTA II EN ARQUITECTURA,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-058,1,"S/. 3,700.00",05/02/2025,18/02/2025,6501ad3b-471f-438f-a13e-c71cad50d987
ANALISTA II EN ARQUEOLOGÍA,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-060,1,"S/. 3,700.00",05/02/2025,18/02/2025,b9e4a0dd-babc-4881-8c0b-539ee0e28843
ANALISTA I EN GESTIÓN CULTURAL,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-061,1,"S/. 3,700.00",05/02/2025,18/02/2025,51a627de-f4e2-4d0c-8cc6-b622a1b9fa06
ANALISTA I EN ARQUITECTURA,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-057,1,"S/. 3,700.00",05/02/2025,18/02/2025,56473eef-eb15-420b-884c-ae7154f7d448
ANALISTA I EN ARQUEOLOGÍA,MINISTERIO DE CULTURA,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-059,1,"S/. 3,700.00",05/02/2025,18/02/2025,953e37ac-6cb6-4de7-b679-6e446307f2b8
ANÁLISIS CONTABLE Y ELABORACIÓN DE ESTADOS FINANCIEROS,PODER JUDICIAL,JUNIN - EL TAMBO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-009,1,"S/. 2,000.00",05/02/2025,18/02/2025,9a377e35-0f27-4cde-bab7-768f8ba58aaf
"IMAGEN INSTITUCIONAL, ESPECIALISTA PAD, CONTROL PREVIO, ESPECIALISTA EN INFRAESTRUCTURA, TECNICO EN FINANZAS, ASISTENTE ADMINISTRATIVO, ASISTENTE LEGAL, SECRETARIA",UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,8,"S/. 2,500.00",05/02/2025,18/02/2025,92e54655-99bb-4b2d-9a7b-eb59c23ae6c6
TRABAJADOR DE SERVICIO II CAS N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,3,"S/. 1,300.00",05/02/2025,18/02/2025,43466424-acfa-46f1-8441-d874be663214
TECNICO ADMNISTRATIVO - PROYECTISTA RD CAS N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",05/02/2025,18/02/2025,632ba11f-9863-4de7-9af3-7ca6924228f0
TECNICO ADMNISTRATIVO - COA PDT CAS N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",05/02/2025,18/02/2025,79a2d4c6-e48f-4d8e-9a3a-40a8cb99c913
TECNICO ADMNISTRATIVO - AIRHSP CAS N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",05/02/2025,18/02/2025,d3c44669-b9da-4bbb-89f2-e3a75c4d35df
SECRETARIA GENERAL CAS SEDE N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,000.00",05/02/2025,18/02/2025,5509c141-cc1e-45f5-bace-d33b5c6683a0
SECRETARIA CAS SEDE N° 002-2025,UNIDAD EJECUTORA EDUCACION PICHANAKI,JUNIN - PICHANAQUI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 1,300.00",05/02/2025,18/02/2025,f467bc25-aba3-4b8e-b836-1ab5150814d5
ESPECIALISTA ADMINISTRATIVO PARA LA COMANDANCIA DEPARTAMENTAL JUNÍN ORIENTE,INTENDENCIA NACIONAL DE BOMBEROS DEL PERU O INBP,JUNIN - JUNIN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,1,"S/. 3,264.19",04/02/2025,17/02/2025,44095a96-818a-4d25-bfe3-56be408fe662
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,JUNIN - JAUJA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-008,1,"S/. 2,972.00",04/02/2025,17/02/2025,909d5908-ef5a-4ef5-8c33-58ac2f4816f5
"PERIODISTA II, ASISTENTE EN SERV. DE EDUCACION Y CULTURA II, ESPECIALISTA EN RACIONALIZACION II, ESTADISTICO II, ESPECIALISTA ADMINISTRATIVO II, ASISTENTE DE SERVICIOS EN INFRAESTRUCTURA II, ASISTENTE SOCIAL II",DIRECCION REGIONAL DE EDUCACION DE JUNIN,JUNIN - EL TAMBO,276-001,7,"S/. 1,255.00",04/02/2025,17/02/2025,8a094ba5-d514-4a25-9a85-81a19de37112
PSICOLOGO (A),UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-07,12,"S/. 2,764.19",04/02/2025,17/02/2025,3ccba728-e63d-47c7-9a80-b94c902f4181
PROFESIONAL II PARA EL EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 3,064.19",04/02/2025,17/02/2025,b184d002-df7e-48ff-bda6-664a7c0544cf
PROFESIONAL I PARA EL EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 3,064.19",04/02/2025,17/02/2025,5e03ebd4-618c-4ecf-8bcc-ab91dbd59e16
PROFESIONAL EN TECNOLOGÍA MEDICA CON MENCION EN TERAPIA FÍSICA OCUPACIONAL O DEL LENGUAJE  PARA PRITE,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 2,964.19",04/02/2025,17/02/2025,6a1cba2e-cda5-484e-b60b-82ab5b718631
PROFESIONAL EN TECNOLOGÍA MEDICA CON MENCION EN TERAPIA FÍSICA OCUPACIONAL O DEL LENGUAJE  PARA CEBE,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 2,964.19",04/02/2025,17/02/2025,27193920-7620-41db-8a82-e0875e1f166e
PERSONAL DE VIGILANCIA PARA LAS II.EE JEC,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,3,"S/. 1,414.19",04/02/2025,17/02/2025,503bc18a-5151-4169-8d2f-e47193f92baa
PERSONAL DE MANTENIMIENTO JEC,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,4,"S/. 1,414.19",04/02/2025,17/02/2025,27f585d3-642c-4343-b9da-acf91c010337
PERSONAL DE LIMPIEZA Y MATENIMIENTO,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,4,"S/. 1,414.19",04/02/2025,17/02/2025,a9e52e0f-dae8-4a56-bc82-6b4039065221
DOCENTES TUTORES (A) DE COMUNICACIÓN DE SECUNDARIA TUTORIAL,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-013,7,"S/. 2,764.19",04/02/2025,17/02/2025,c7a78c4a-5690-491c-bd91-c7ec1a8f9063
DOCENTES TUTOR (A) DE CIENCIA Y TECNOLOGÍA DE SECUNDARIA TUTORIAL,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,7,"S/. 2,764.19",04/02/2025,17/02/2025,e4dcdb38-71b3-48b2-87e1-b50cdcda3e34
DOCENTE TUTOR (A) DE MATEMATICA DE SECUNDARIA TUTORIAL,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-014,7,"S/. 2,764.19",04/02/2025,17/02/2025,2e787c53-6130-447d-bcef-35a657d732dc
DOCENTE TUTOR (A) DE CIENCIAS SOCIALES DE SECUNDARIA TUTORIAL,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-012,7,"S/. 2,764.19",04/02/2025,17/02/2025,4eeff5e0-fa3e-4510-bbf7-c366d9862b3c
COORDINADORES DE SECUNDARIA TUTORIAL,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-015,7,"S/. 3,264.19",04/02/2025,17/02/2025,f4a861fa-7c73-411b-8f27-68d7f4336bd1
COORDINADORES DE INNOVACIÓN Y SOPORTE TECNOLÓGICO,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,12,"S/. 1,614.19",04/02/2025,17/02/2025,0b148e9a-33ca-4974-b885-111940e30971
ASISTENTE ADMINISTRATIVO (A) DE PERSONAL,PODER JUDICIAL,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,850.00",04/02/2025,17/02/2025,d10e38f9-9a58-426e-a0bc-59616c75190f
) EDUCADORES (AS) MUSICALES Y/O MÚSICA Y/O INTERPRETACIÓN MUSICAL Y/O AFINES DE INICIATIVA PEDAGÓGICA ORQUESTANDO DE LA UGEL – CHANCHAMAYO,UNIDAD EJECUTORA EDUCACION CHANCHAMAYO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-04,3,"S/. 2,314.00",04/02/2025,17/02/2025,9e479b20-d61f-4105-b68f-ed8e622520eb
"TECNICO ADMINISTRATIVO II, CHOFER II, SECRETARIA II",DIRECCION REGIONAL DE EDUCACION DE JUNIN,JUNIN - EL TAMBO,276-001,4,"S/. 1,203.00",04/02/2025,17/02/2025,1db6dd5b-5e25-4efa-83a1-ec41c43aa692
ASISTENTE ADMINISTRATIVO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",03/02/2025,14/02/2025,3607ea5f-6512-4993-b809-391ea55f2598
ASISTENTE ADMINISTRATIVO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 2,000.00",03/02/2025,14/02/2025,e83861e4-6beb-4f3e-8d29-274057315ea9
APOYO ADMINISTRATIVO - OFICINA DE GESTION INSTITUCIONAL,UNIDAD EJECUTORA EDUCACION CHUPACA,JUNIN - CHUPACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-31,1,"S/. 1,464.19",03/02/2025,14/02/2025,b7636cbd-df5c-4303-ac62-747f824393f4
JEFE/A DE LA OFICINA DESCONCENTRADA - JUNÍN,JURADO NACIONAL DE ELECCIONES,JUNIN - HUANCAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 5,500.00",03/02/2025,14/02/2025,f6b679f3-125a-45f5-987c-dbb36bea4ac0
JEFE DE LA OFICINA DE GESTIÓN DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,100.00",03/02/2025,14/02/2025,b7f77db8-5cfa-4926-b28d-d3930a206a84
JEFE  DE LA OFICINA GENERAL DE ADMINISTRACION Y FINANZAS,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",03/02/2025,14/02/2025,4a7d832a-f118-48e4-8b69-b6445dfbc90f
TECNICO ADMINISTRATIVO II,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",03/02/2025,14/02/2025,ac00d14b-2fde-4052-9996-83eea58a17dc
TECNICO ADMINISTRATIVO II,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",03/02/2025,14/02/2025,8a136472-f7f6-4107-8f03-2a4610f9b1f0
SERENAZGO MUNICIPAL,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,2,"S/. 1,300.00",03/02/2025,14/02/2025,c57cbe16-9099-4705-95eb-63965d62000a
RESPONSABLE DE LA OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,700.00",03/02/2025,14/02/2025,1664109d-bf64-4c88-bef3-5c65ec19037e
RESPONSABLE DE ADQUISICIONES,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,700.00",03/02/2025,14/02/2025,151324b7-21c4-469e-bd82-812d6297385a
NOTIFICADOR,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,300.00",03/02/2025,14/02/2025,a3ed03dc-247b-44a8-ab5c-2881ab70f49f
JEFE DEL ÁREA DE ALMACEN,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,500.00",03/02/2025,14/02/2025,bde339ee-b73b-4110-9b10-6b7fc4690330
JEFE DE LA UNIDAD DE SUPERVISIÓN Y LIQUIDACIÓN DE PROYECTOS,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,200.00",03/02/2025,14/02/2025,4b56fca0-c6b8-4517-9a70-224d13926902
JEFE DE LA UNIDAD DE PARTICIPACION CIUDADANA Y SEGURIDAD,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,100.00",03/02/2025,14/02/2025,c98b2d44-479e-489e-998b-d750e209d4a7
JEFE DE LA OFICINA DE LOGÍSTICA Y CONTROL PATRIMONIAL,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,100.00",03/02/2025,14/02/2025,bc298b57-179b-4b74-8ba8-cd8b136d228d
GERENCIA DE SERVICIOS MUNICIPALES Y GESTIÓN AMBIENTAL,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",03/02/2025,14/02/2025,da3a3022-a202-4ddd-9fa9-3179cfc228e3
"GERENCIA DE DESARROLLO ECONÓMICO, SOCIAL Y TURISMO",MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,600.00",03/02/2025,14/02/2025,6fbbe7c6-13b5-4574-9cb8-9aaa1e972270
ASISTENTE DE GESTIÓN DOCUMENTARÍA,MUNICIPALIDAD DISTRITAL DE HUANCAN,JUNIN - HUANCAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 1,200.00",03/02/2025,14/02/2025,4ba8fe8d-ac41-4757-bb59-bcad619f9634
VIGILANTE,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-1,1,"S/. 1,130.00",03/02/2025,14/02/2025,25d10bde-870c-4200-9beb-7569408cf2eb
SERENO MOTORIZADO,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-001,1,"S/. 1,200.00",03/02/2025,14/02/2025,cbb1aa71-f74f-426f-ac00-52143e1b9081
SERENO CONDUCTOR,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-001,4,"S/. 1,300.00",03/02/2025,14/02/2025,a2a8bd1e-01b3-40a3-860e-8bd051d07fd4
OBRERO DE PARQUES Y JARDINES,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-1,3,"S/. 1,130.00",03/02/2025,14/02/2025,60ec999d-4b9d-45a1-b566-f0d5faf6829e
OBRERO DE LIMPIEZA PÚBLICA,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-1,4,"S/. 1,130.00",03/02/2025,14/02/2025,24f57ad5-bacf-45b0-9fe8-3244aca06834
OBRERO DE LIMPIEZA DE OFICINAS,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-001,1,"S/. 1,130.00",03/02/2025,14/02/2025,817a39e2-0434-4c27-be1f-cb26a60e799a
OBRERO,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-1,2,"S/. 1,200.00",03/02/2025,14/02/2025,ad0d1f22-bfe4-4dd4-acda-d7dc3a6caf73
GUARDIAN DE CEMENTERIO,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-001,1,"S/. 1,200.00",03/02/2025,14/02/2025,f88b663e-5292-42d4-8305-7191358e88e4
GASFITERO,MUNICIPALIDAD DISTRITAL DE PILCOMAYO,JUNIN - PILCOMAYO,728-1,2,"S/. 1,400.00",03/02/2025,14/02/2025,177e64d9-b18f-4dc5-9dca-d8429be2f333
TÉCNICO EN FARMACIA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,500.00",03/02/2025,14/02/2025,710aea99-f020-4b43-859e-86c105511767
TÉCNICO EN FARMACIA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 1,600.00",03/02/2025,14/02/2025,c9c784b7-872e-4a29-8fdc-86401caf98f8
TECNÓLOGO MÉDICO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,600.00",03/02/2025,14/02/2025,8c473c4f-3041-4a0e-becf-2c6f36eefd0f
TECNOLOGO MEDICO EN TERAPIA DE LENGUAJE,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-01,1,"S/. 2,600.00",03/02/2025,14/02/2025,a242ba45-8b06-4a21-9526-d448f72ba477
TECNICO EN MANTENIMIENTO,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",03/02/2025,14/02/2025,d18c2475-6486-4eac-a277-2d377c3cb27a
TECNICO EN ENFERMERIA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,500.00",03/02/2025,14/02/2025,49909d23-f2f4-41a0-be72-1a6bad3796ac
TECNICO EN ENFERMERIA,HOSPITAL REGIONAL DOCENTE DE MEDICINA TROPICAL - DR. JULIO CESAR DEMARINI CARO,JUNIN - CHANCHAMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,3,"S/. 1,500.00",03/02/2025,14/02/2025,fed1f0d1-b0af-4181-aa97-c16931135224
