position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
TECNICO ADMINISTRATIVO (MOTORISTA),DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,314.19",31/10/2024,14/11/2024,c9515746-d20d-458b-94ff-67a392eced9d
TECNICO ADMINISTRATIVO,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,614.19",31/10/2024,14/11/2024,64b54fc0-d799-4613-9c67-0cc6faff9bac
TECNICO ADMINISTRATIVO,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,614.19",31/10/2024,14/11/2024,fb35e3d6-d326-41af-aff3-7c00c9eb1ef5
AUXILIAR ADMINISTRATIVO,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,614.19",31/10/2024,14/11/2024,a824b415-a6b9-49b3-89b0-490ae5015705
COORDINADOR ZONAL,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - YURIMAGUAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 5,114.19",31/10/2024,14/11/2024,09f37a0a-3cb7-40f6-a1e1-d48d3ec3290b
INGENIERO CIVIL,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - SAN JUAN BAUTISTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 5,114.19",31/10/2024,14/11/2024,3a5947ea-12d2-41ba-82f4-09983070169b
ASISTENTE DE CONTABILIDAD.,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,LORETO - SAN JUAN BAUTISTA,728-11,1,"S/. 1,640.66",31/10/2024,14/11/2024,180e3214-692a-4625-9d2f-bc157af5313e
INVESTIGADOR EN BIOLOGÍA PESQUERA.,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,LORETO - SAN JUAN BAUTISTA,728-09,1,"S/. 2,301.86",31/10/2024,14/11/2024,33cc7112-8514-4141-9a67-647328ca3d4f
TECNICO ADMINISTRATIVO,DIR. REG. DE TRANSP.COM.VIV.CONS.LORETO,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 1,614.19",31/10/2024,14/11/2024,f9406a81-02a1-40e7-86f5-c8bfb4f90ceb
GESTOR SOCIO FAMILIAR,UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO,LORETO - PUTUMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-19,1,"S/. 2,714.19",30/10/2024,13/11/2024,730a1a0e-c41f-4f6d-b3cf-6fdc5d575a3a
PERSONAL DE COCINA,UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO,LORETO - PUTUMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-19,1,"S/. 1,139.19",30/10/2024,13/11/2024,5a3c74d3-c959-42d4-8666-16181f40a351
APOYO EN PERICIAS CONTABLES,PODER JUDICIAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-030,1,"S/. 2,500.00",30/10/2024,13/11/2024,337373e1-8a1e-4819-9f19-4d00ed934abc
ESPECIALISTA LEGAL,PODER JUDICIAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 2,972.00",30/10/2024,13/11/2024,efd7068c-4617-4659-9c57-7f91dd9e9b7b
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 2,972.00",30/10/2024,13/11/2024,13bf388f-0915-4165-82f5-b7bce0963d3e
PROFESIONAL MEDICO DE EVALUACION DE LAS PRESTACIONES,SEGURO INTEGRAL DE SALUD,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-097,1,"S/. 6,500.00",28/10/2024,11/11/2024,8127e1e8-f859-4b6e-9d0f-f8e6e69fd401
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) ABOGADO PARA CEM CEM CABALLOCOCHA - LORETO,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,LORETO - RAMON CASTILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-536,1,"S/. 4,500.00",28/10/2024,11/11/2024,0923ef5a-d77c-403f-a3a3-93b111c0ae14
OPERADOR EN TOPOGRAFIA,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-308,1,"S/. 2,200.00",28/10/2024,11/11/2024,749dd14f-005b-4399-816f-248af52f11cc
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,LORETO - IQUITOS,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,18c2ad5b-ed03-4ea4-85fc-cb92edf6a134
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,LORETO - NAUTA,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,d5fdc1af-8c3d-4571-a090-88e76ae4ef3a
ASISTENTE LEGAL,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-240,1,"S/. 3,000.00",25/10/2024,08/11/2024,dbce08ec-d758-4c03-930c-ac7e4585372c
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 2,972.00",24/10/2024,07/11/2024,ad12ee79-647b-4a85-a65c-f6f915683ba4
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 2,972.00",24/10/2024,07/11/2024,50ceb8c0-1d2e-4699-a868-e116dffcf5af
PERSONAL DE COCINA,UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO,LORETO - PUTUMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 1,139.19",23/10/2024,06/11/2024,6c079ca0-e4b9-4c2e-95bd-5a80217e9085
COORDINADOR DE RESIDENCIA,UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO,LORETO - PUTUMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 2,614.19",23/10/2024,06/11/2024,9948f99f-c2c0-41f6-956f-00e7948d9280
PROMOTOR DE BIENESTAR,UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO,LORETO - PUTUMAYO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-18,1,"S/. 1,514.19",23/10/2024,06/11/2024,b891f1b3-597c-43bc-b265-a44a890255f0
PERITO,MINISTERIO PUBLICO-GERENCIA GENERAL,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-72,1,"S/. 6,114.19",22/10/2024,05/11/2024,66dcb66b-d029-4734-aeaa-19b58aeb279c
ASISTENTE ADMINISTRATIVO,PROGRAMA NACIONAL CUNA MAS,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1212,1,"S/. 2,114.19",21/10/2024,04/11/2024,85ade4d2-e215-4d95-880a-9aaedd3626b6
ADMINISTRADOR,PROGRAMA NACIONAL CUNA MAS,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1210,1,"S/. 5,114.19",21/10/2024,04/11/2024,8d1ff2eb-184f-4027-89ef-883c6bbab7f8
GUARDAPARQUE,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,600.00",21/10/2024,04/11/2024,0e90d832-b56c-408b-9ad2-6ba274c1d0d5
RESPONSABLE DEL AGENTE MULTIRED DE LA MUNICIPALIDAD DISTRITAL DE CAHUAPANAS,MUNICIPALIDAD DISTRITAL DE CAHUAPANAS,LORETO - CAHUAPANAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,500.00",21/10/2024,04/11/2024,4934a125-4401-4d27-a3a5-62105b0b7c8b
GUARDAPARQUE,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,200.00",21/10/2024,04/11/2024,f58485bc-6348-43c1-86d6-225082f3a3fc
ANALISTA EN ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 6,000.00",21/10/2024,04/11/2024,ee2975b4-bc34-42d8-983b-702c5252b5a6
GUARDAPARQUE,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,200.00",21/10/2024,04/11/2024,b654e20c-25bd-4fda-9337-4fcf5818ca3b
GUARDAPARQUE,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 2,200.00",21/10/2024,04/11/2024,e01817f8-5e8e-4099-8ebe-59be3d5215ef
ANALISTA EN ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,200.00",21/10/2024,04/11/2024,95186f39-6089-4d6e-a51e-88e5ec6970cd
ASISTENTE ADMINISTRATIVO EN ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,LORETO - IQUITOS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 3,000.00",21/10/2024,04/11/2024,184ee34a-4fff-4a15-9e55-d5bb57d66bde
ESPECIALISTA EN ASISTENCIA TECNICA LOCAL EN PUNO I,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",PUNO - HUANCANE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-118,1,"S/. 7,000.00",31/10/2024,14/11/2024,4577b2d1-eba5-4580-a7f7-34b2345ee82e
ESPECIALISTA I EN CONTABILIDAD,INSTITUTO NACIONAL PENITENCIARIO,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-144,1,"S/. 6,114.19",31/10/2024,14/11/2024,0ca195ed-06a9-4d3d-9ce7-e082f8b6ccc8
JEFE/A DE LA UNIDAD TERRITORIAL PUNO,"PROGRAMA DE EMPLEO TEMPORAL ""LLAMKASUN PERÚ""",PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 5,500.00",31/10/2024,14/11/2024,8d934c0d-6689-4779-b545-7f3a98cefbd6
AUXILIAR ADMINISTRATIVO,INSTITUTO NACIONAL PENITENCIARIO,PUNO - LAMPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-143,1,"S/. 2,414.19",31/10/2024,14/11/2024,24a9dffd-e09f-4ca6-86a9-ec0d32f25917
JEFE DE LA UNIDAD DEL PROGRAMA VASO DE LECHE,MUNICIPALIDAD PROVINCIAL DE MOHO,PUNO - MOHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,000.00",30/10/2024,13/11/2024,49503d33-da40-4b2a-b0bd-02cd0ff2c3ff
ESPECIALISTA EN ORGANIZACIONES DE PRODUCTOS AGROPECUARIOS III,DIRECCION REGIONAL AGRARIA PUNO,PUNO - HUANCANE,276-03,1,S/. 987.00,30/10/2024,13/11/2024,68466d9b-93e9-4f49-8af4-521fc4fdc2cb
AUXILIAR AGROPECUARIO III – PASTOR,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUTINA,276-03,1,S/. 825.00,30/10/2024,13/11/2024,70716b1a-5a7f-4612-8edc-527d1a721b00
ESPECIALISTA EN PROM. AGROP. - ESTADÍSTICO,DIRECCION REGIONAL AGRARIA PUNO,PUNO - JULIACA,276-03,1,S/. 987.00,30/10/2024,13/11/2024,9c94d7e3-fa08-461d-b3bf-11fc07d16625
TÉCNICO EN FINANZAS II,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 875.00,30/10/2024,13/11/2024,76bc95fe-ac8e-4988-bc7f-8b5f4375fb08
TÉCNICO AGROPECUARIO III - ESTADÍSTICO,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 875.00,30/10/2024,13/11/2024,dae6ad15-4d1e-4ea3-8332-4ba26006d904
TÉCNICO ADMINISTRATIVO III - SECRETARIA,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 847.00,30/10/2024,13/11/2024,471f5319-e538-4239-a0b3-64e0e074a8f9
SECRETARIO TÉCNICO DE PROCEDIMIENTOS ADMINISTRATIVO DISCIPLINARIOS (P.A.D.),DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 987.00,30/10/2024,13/11/2024,05bcb60e-7676-4422-9c11-d0ee76fbd266
OPERADOR PAD III- ANALISTA EN MESA DE PARTES,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 847.00,30/10/2024,13/11/2024,78449431-0747-4c85-acd7-cdc68078c859
ING. EN CIENCIAS AGROPECUARIAS IV,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,"S/. 1,032.00",30/10/2024,13/11/2024,cebf4dc5-50ec-407c-bf93-57ba90be30d0
ESPECIALISTA EN PROMOCIÓN AGROPECUARIA IV,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,"S/. 1,032.00",30/10/2024,13/11/2024,9fc9dbb3-e0f4-444b-a844-0c927fb66895
ESPECIALISTA EN ORGANIZACIONES DE PRODUCTOS AGROPECUARIOS III,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,"S/. 1,054.00",30/10/2024,13/11/2024,2752e6a8-75e4-4772-a719-e52b1d171d9d
RESPONSABLE DE CATASTRO Y CONTROL URBANO RURAL,MUNICIPALIDAD PROVINCIAL DE MOHO,PUNO - MOHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,300.00",30/10/2024,13/11/2024,28ab4950-8470-4306-b51e-fcc4565619b8
ESPECIALISTA EN EL ÁREA DE GESTIÓN DE LA COMPENSACIÓN,DIRECCION REGIONAL AGRARIA PUNO,PUNO - PUNO,276-03,1,S/. 987.00,30/10/2024,13/11/2024,c8aed031-7984-46f0-9842-e94aea591dcd
JEFE DE LA OFICINA DE SUPERVICION Y LIQUIDACION DE INVERSIONES,MUNICIPALIDAD PROVINCIAL DE MOHO,PUNO - MOHO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 2,300.00",30/10/2024,13/11/2024,2194ff36-72b7-402c-a426-8512e3b40207
ESPECIALISTA ADMINISTRATIVO – ABASTECIMIENTO,DIRECCION REGIONAL DE EDUCACION PUNO,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,1,"S/. 2,614.19",29/10/2024,12/11/2024,66ea4c2c-933a-4b19-84b8-f6aacf9d2bee
INSPECTOR (A) DE MIGRACIONES,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-474,1,"S/. 3,000.00",28/10/2024,11/11/2024,11ac90e5-f6f7-4677-9fd6-99dca872c1ed
DIRECTOR DE UDR,SEGURO INTEGRAL DE SALUD,PUNO - PUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-102,1,"S/. 9,000.00",28/10/2024,11/11/2024,9b221fe6-9e63-4f17-b268-be2f47909577
ESPECIALISTA DE ADMINISTRACION II,MUNICIPALIDAD DISTRITAL DESAGUADERO,PUNO - DESAGUADERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,700.00",28/10/2024,11/11/2024,529d08cc-fde6-40c6-bbec-ccd91150cf7d
ESPECIALISTA DE ADMINISTRACION II,MUNICIPALIDAD DISTRITAL DESAGUADERO,PUNO - DESAGUADERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,700.00",28/10/2024,11/11/2024,70d68693-0542-43a8-be8d-4b65953e14eb
ESPECIALISTA DE ADMINISTRACION II,MUNICIPALIDAD DISTRITAL DESAGUADERO,PUNO - DESAGUADERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",28/10/2024,11/11/2024,01e52a8c-2d6b-4e75-87cb-d887620a7263
ESPECIALISTA ADMINISTRATIVA II,MUNICIPALIDAD DISTRITAL DESAGUADERO,PUNO - DESAGUADERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,700.00",28/10/2024,11/11/2024,4496a9fd-b5af-407d-9fc0-63a7ffed1ab0
DIRECTOR  ADMINISTRATIVO II,MUNICIPALIDAD DISTRITAL DESAGUADERO,PUNO - DESAGUADERO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",28/10/2024,11/11/2024,ec45280f-8c3c-4e8e-8482-3dbb3a5c6239
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - MOHO,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,f0a638e5-5233-4951-8950-4a129d44d95a
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - JULIACA,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,31a3d020-e63d-4bc1-a105-69375b6769ec
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - JULIACA,728-41,1,"S/. 3,901.11",25/10/2024,08/11/2024,de4bcc71-255b-4368-99dc-868903fadb38
ASISTENTE EN FUNCIÓN FISCAL,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - PUNO,728-41,1,"S/. 4,672.11",25/10/2024,08/11/2024,2fb2ce74-4545-44fe-8dec-76b002d46923
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - PUNO,728-41,1,"S/. 3,901.11",25/10/2024,08/11/2024,d844710b-9947-49b5-9323-893eed933532
ASISTENTE ADMINISTRATIVO,MINISTERIO PUBLICO-GERENCIA GENERAL,PUNO - AZANGARO,728-41,1,"S/. 3,901.11",25/10/2024,08/11/2024,fa6bf893-fe5b-4373-aab9-087bd7f0cead
SUB GERENTE DE GESTIÓN AMBIENTAL,MUNICIPALIDAD DISTRITAL DE CAPACHICA,PUNO - CAPACHICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,000.00",25/10/2024,08/11/2024,70dd58de-5ca1-4221-acd4-947078b65c0a
SUB GERENTE DE DESARROLLO ECONÓMICO,MUNICIPALIDAD DISTRITAL DE CAPACHICA,PUNO - CAPACHICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,000.00",25/10/2024,08/11/2024,0d6ee862-333c-497e-97f6-f77ae72a199f
JEFE DE UNIDAD LOGÍSTICA Y PATRIMONIO,MUNICIPALIDAD DISTRITAL DE CAPACHICA,PUNO - CAPACHICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 2,800.00",25/10/2024,08/11/2024,11cd3eee-7c6a-48e8-957f-d60aa7f95d5a
ASESOR LEGAL,MUNICIPALIDAD DISTRITAL DE CAPACHICA,PUNO - CAPACHICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,000.00",25/10/2024,08/11/2024,aac62fb4-3905-4f15-99ec-3562f3b3c924
ESPECIALISTA EN COBRANZA,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,PUNO - PUNO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-245,1,"S/. 4,000.00",25/10/2024,08/11/2024,8bde71e9-4ba4-45eb-a4bc-218179acbf1f
SUBGERENTE DE DESARROLLO AGROPECUARIO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,900.00",24/10/2024,07/11/2024,758433b9-6c6e-45f1-8725-91e1b358d243
SECRETARIA,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,4f55876f-3484-47c9-afb9-51b9a8d7fbfd
ASISTENTE,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,200.00",24/10/2024,07/11/2024,e76f8389-98eb-43eb-8822-9d8c5d44464f
ASISTENTE ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,30ac9c35-e252-4514-b39d-1edf3fe43860
NOTIFICADOR,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,400.00",24/10/2024,07/11/2024,6bc3f1aa-e821-466a-abc4-f90f51f3de31
INSPECTOR DE TRANSPORTE,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,4,"S/. 1,500.00",24/10/2024,07/11/2024,7f3d060a-2fd1-4774-89a1-877aa736c11f
ESPECIALISTA EN TRASPORTES (SNC) Y (RNS),MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,31448b68-c3a2-45bf-aa2c-195e9b07789b
ESPECIALISTA EN INFOBRAS Y CONTRATACIONES,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,700.00",24/10/2024,07/11/2024,644bef28-4b26-4186-ad51-29e46a710661
ESPECIALISTA EN CONTRATACIONES,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 2,700.00",24/10/2024,07/11/2024,a14ef116-d86b-466c-a596-80d34d9b8631
EMPADRONADOR SISFOH -,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,400.00",24/10/2024,07/11/2024,ff86dc4a-c6a3-4f56-af59-434f960ef90e
AUXILIAR DE REGISTRO CIVIL,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,1dfc21f5-46c5-4d06-8488-e2591609e958
AUXILIAR ADMINISTRATIVO OMAPED,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,47c0607f-f62a-4fa5-96d3-658a68616cf9
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,2a1e5154-0231-4792-a73e-c36a46b985f9
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,7fd5687c-c353-429e-9fc9-e422399b392f
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,6c48ea70-4e79-467b-b6dc-7488bb37faf1
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,7ba75173-6bc9-4946-a631-6955939d1dfe
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,256de23a-b403-4b23-85fe-571ff4bdb796
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,e66b7d85-ad51-4ae8-9c4a-6e8d5536fccb
AUXILIAR ADMINISTRATIVO,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,82cd4c92-807a-44bf-86e4-7f1fd5d4e2c0
ASISTENTE DE VENTANILLA,MUNICIPALIDAD PROVINCIAL SAN ANTONIO PUT,PUNO - PUTINA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 1,500.00",24/10/2024,07/11/2024,49f7c1c7-e4b0-48c7-ab7b-b645ce662e4f
